,,,1,0000000000000000
,,,1,0000000000000000
,,,1,0000000000000000
,,,1,0000000000000000
,,,1,0000000010000010
,,,1,0000010000000001
,,,3,0000000000000000
,,,3,0000000000000000
,,,3,0000000000000000
,,,3,0000000000000000
,,,3,0000000000000000
,,,3,0000000011111010
,,,3,0000010000000000
,,,3,0011101100000100
,,,3,0011111111111100
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000000
,,,4,0000000000000001
,,,4,0000000000000001
,,,4,0000000000000001
,,,4,0000000000000010
,,,4,0000010000000000
,,,4,0000010000000000
,,,4,0000010000000000
,,,4,0000010000000001
,,,4,0000010000000001
,,,4,0000110000000000
,,,4,0011111101110100
,,,4,0000001100000000
,,,4,0100000000000000
,,,4,0100111100000100
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
,,,5,0000000000000000
