,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
,,,0,01101110110100
